product_id;url;url2
1909;/upload/images/1909/af41da9e7486267f2578.png;
2735;/upload/images/2735/71c00e1f5d6cf50175e8.png;
2735;/upload/images/2735/d1315ac82fe0c9908f53.png;
1731;/upload/images/1731/ab5eb5b0065683ccfa50.jpg;
1731;/upload/images/1731/53517545ac5789c88f75.png;
1731_T;/upload/images/1731_T/9300748eaa240ec3c3fb.jpg;
1731_T;/upload/images/1731_T/f8f5a26ed13c672b0f40.png;
2714;/upload/images/2714/f8cd3208cf2a11d89496.png;
2714;/upload/images/2714/4a29bca7454ff2f7db6b.png;
1910;/upload/images/1910/06fffc13fd5e7a8be22f.jpg;
1910;/upload/images/1910/b8f8e3562a028f53a57d.png;
1929_T;/upload/images/1929_T/00cb7d4ee3e98fab7211.jpg;
1929_T;/upload/images/1929_T/b8b40d4c697196a3c970.jpg;
4719;/upload/images/4719/50d7a1618cd791031a9c.png;
7518;/upload/images/7518/700df5fff8004e8be53e.png;
7518;/upload/images/7518/d3f845bd83992d5dbdbd.png;
1729_T;/upload/images/1729_T/94769abc13cc9da6bd40.png;
1729_T;/upload/images/1729_T/a7b8de05b2b635233e65.png;
1728_T;/upload/images/1728_T/5c2549960401970b5ba7.png;
1728_T;/upload/images/1728_T/8dda9b377d7d9c21d175.png;
1727_T;/upload/images/1727_T/54fd5939185b834b7252.png;
1727_T;/upload/images/1727_T/4e06c0989b6b9dd424f4.png;
1726_T;/upload/images/1726_T/6306d649b4755fa8912d.png;
1726_T;/upload/images/1726_T/52ccdb8aac0122e6ac32.png;
1718;/upload/images/1718/aa659e3b89ed3940eea4.png;
1719;/upload/images/1719/88b47ed74469e5fc8240.png;
1719;/upload/images/1719/f4f4a95ae3a5bfefe142.png;
1720;/upload/images/1720/1c8fa9aa76d12f5bcf63.png;
1722;/upload/images/1722/ef534fbbb3d1b6bbaffc.png;
1716;/upload/images/1716/1feff9626e175e770aa3.jpg;
1716;/upload/images/1716/5ebb8a7431b7d06f97c7.png;
3705;/upload/images/3705/e8aedb746074c7c0b0da.png;
1901;/upload/images/1901/81ea20898fc0146780f7.png;
2701;/upload/images/2701/baa4cd82157a408458d6.png;
2903;/upload/images/2903/3d11a694d0e7f0192e53.png;
2904;/upload/images/2904/02e6c84ecf452b569d03.png;
2905;/upload/images/2905/7c008bae6b46a719d24f.png;
2906;/upload/images/2906/a9019e0eef970d35528a.png;
2906;/upload/images/2906/936465136060c17e17b0.png;
2907;/upload/images/2907/cfa83786091a4e3af56a.png;
2907;/upload/images/2907/3487ca10e3f9326be564.png;
2908;/upload/images/2908/98807ccf38c79778a795.png;
2909;/upload/images/2909/a3ed7bdf69dd514d17dc.png;
2909;/upload/images/2909/8a0d0f12d1c5a268c8c5.png;
2910;/upload/images/2910/1a883a2c69ae9cf341fd.png;
3914;/upload/images/3914/0aed8e00994225320941.png;
3914;/upload/images/3914/14a5479e17858eb53951.png;
4906;/upload/images/4906/cbab5fea45d5af866dab.png;
4905;/upload/images/4905/414a83476a5191b56407.jpg;
4905;/upload/images/4905/e311937a98c863b72fe9.png;
4904;/upload/images/4904/d46146c13977a7836e47.png;
4904;/upload/images/4904/eb1d10d931fae00c5d6c.png;
4901;/upload/images/4901/c1afc9b3f662840d83d7.png;
4901;/upload/images/4901/a775af94a4c9b3410a20.png;
3934;/upload/images/3934/fa13e6823e33d8994632.png;
3934;/upload/images/3934/f8a01bf045259f8454de.png;
3933;/upload/images/3933/214acde220eb85a2bf0e.png;
3933;/upload/images/3933/6cbf6506b3d5be211667.png;
3932;/upload/images/3932/260562013b3f5cb33e20.png;
3932;/upload/images/3932/fcc85953e4f36ac341dc.png;
3931;/upload/images/3931/0fc6c24e239fa3b12576.png;
3931;/upload/images/3931/eea86d5a321cd2afb6e2.png;
3929;/upload/images/3929/2e7896ef4638e4096d2c.png;
3929;/upload/images/3929/3f8d33e96a51e5e2a65f.png;
3928;/upload/images/3928/f08e03a27915f713a3b0.png;
3928;/upload/images/3928/7770135e04264da888a5.png;
3927;/upload/images/3927/1adf44aaced5ee07e0f5.png;
3927;/upload/images/3927/425d6a54b2ee52596a56.png;
3926;/upload/images/3926/6e5185d01f929f1326c5.png;
3926;/upload/images/3926/0890ee50f2314a311831.png;
3925;/upload/images/3925/871c6c112a7426472e89.png;
3925;/upload/images/3925/7b5730c20e1c2ef6b44f.png;
3924;/upload/images/3924/cbfbf6f4766cfd1abbd4.png;
3924;/upload/images/3924/8fa1afc5e54b9f49029f.png;
3923;/upload/images/3923/e14c68b243eed5c5321f.png;
3923;/upload/images/3923/4aff3035122136aecb12.png;
3927;/upload/images/3927/b94cbb831cd3df5f13a4.png;
4718;/upload/images/4718/843785a18426fa8c0d9b.png;
4718;/upload/images/4718/f73dae231ac073a6de10.png;
3913;/upload/images/3913/84f531eca73a81ddebb9.png;
3922;/upload/images/3922/aa39cd561af04d7629c6.png;
3922;/upload/images/3922/56dfc44e6d9ca4e7eace.png;
3921;/upload/images/3921/eff7ec907604de527c4f.png;
3921;/upload/images/3921/3a2d485d5a3dda55f969.png;
3920;/upload/images/3920/25d6862712694cacf8a4.png;
3920;/upload/images/3920/115cf28cac5798ebc5ac.png;
3919;/upload/images/3919/f9a3c3f4337fbf5ffb90.png;
3919;/upload/images/3919/a5137031dc594bca3063.png;
3915;/upload/images/3915/c08aa5cce5d71fe05507.png;
3913;/upload/images/3913/a5108e0b305397e6f934.png;
7531;/upload/images/7531/42292f1d7111f5a71f23.png;
7531;/upload/images/7531/7a32baafd9d21771a7bc.png;
7532;/upload/images/7532/0888d70ba150d6d844b8.png;
7532;/upload/images/7532/6fc4bb5516db0e60a8d0.png;
2911;/upload/images/2911/068c21c7922a3c8a1eda.png;
2911;/upload/images/2911/6e8cedbdaf89873d2229.png;
2912;/upload/images/2912/eee3f4751f12cd4c7c5f.png;
2912;/upload/images/2912/2727987a3858b2f4c11e.png;
2913;/upload/images/2913/20e537754f4d22801cf0.png;
2913;/upload/images/2913/332da7f15675387e6993.png;
2914;/upload/images/2914/0b3d4b3ac3e457ea8062.png;
2914;/upload/images/2914/0bbd26791525b080a7b8.png;
2915;/upload/images/2915/fa965beed6239579415d.png;
2915;/upload/images/2915/a2f505cb70bf25e7e120.png;
2916;/upload/images/2916/a8e6c0bb0e79081946d9.png;
2916;/upload/images/2916/fb2bceb9c72cd5ccc876.png;
2917;/upload/images/2917/7bbe12fcb9999d708462.png;
2917;/upload/images/2917/0b7cd38c1f8043b01598.png;
2918;/upload/images/2918/e0ce61bf954786f4505e.png;
2918;/upload/images/2918/f79e9e926bcc97830083.png;
2919;/upload/images/2919/3846495e22bbefff1ace.png;
2919;/upload/images/2919/9ff2fad099a57ae14690.png;
2920;/upload/images/2920/7543ad5e4776bf342a21.png;
2920;/upload/images/2920/25e16b21074ec13274a9.png;
3741;/upload/images/3741/01882e618ed3890880b9.png;
2921;/upload/images/2921/caa2260d0fcc10e6941c.png;
2921;/upload/images/2921/78bab724cc91ceb25b89.png;
2925;/upload/images/2925/20d19db19d7a890ad7c8.png;
2925;/upload/images/2925/20d10b80bd0127a22490.png;
2926;/upload/images/2926/403d7465096110cca061.png;
2926;/upload/images/2926/d384627f541f2c6c2f3b.png;
2927;/upload/images/2927/9061a31ab56800d0ff04.png;
2927;/upload/images/2927/0bfa1a81188409a88d06.png;
1713;/upload/images/1713/fc1d86c97b78fc0058ad.png;
1713;/upload/images/1713/bd19dec36f76cc7ee2cb.jpg;
2932;/upload/images/2932/ef5d2f5e55ce874e721c.png;
2932;/upload/images/2932/ca2efc2a0baad90a773c.png;
2931;/upload/images/2931/73ecbb5bda4e8d013a1a.png;
2931;/upload/images/2931/ff979e87b27d10676b3e.png;
2728;/upload/images/2728/e9391c3d5adf5dc0f4e0.png;
2725;/upload/images/2725/c02193da306da5dbc09b.png;
